"Park","EntityID","FacilityID","CustomerState","StartDate"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-02"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-20"
"SELWAY RIVER (4 Rivers)","378","234624","UT","2010-05-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-10"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-06-25"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-09"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-23"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-05-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2010-06-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-23"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-07-31"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-05-30"
"SALMON RIVER (4 Rivers)","376","234622","MO","2010-07-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-08-19"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-07-25"
"SALMON RIVER (4 Rivers)","376","234622","AL","2010-07-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","DC","2010-08-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-08-09"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-17"
"SALMON RIVER (4 Rivers)","376","234622","SC","2010-07-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","UT","2010-07-24"
"SALMON RIVER (4 Rivers)","376","234622","TX","2010-08-11"
"SALMON RIVER (4 Rivers)","376","234622","WY","2010-08-18"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-10"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CA","2010-07-06"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-19"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-07-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-08-15"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CA","2010-06-08"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-12"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-07-16"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-29"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CA","2010-07-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-22"
"SALMON RIVER (4 Rivers)","376","234622","CA","2010-08-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-07-29"
"SELWAY RIVER (4 Rivers)","378","234624","WA","2010-07-30"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-07-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-08-26"
"SELWAY RIVER (4 Rivers)","378","234624","OR","2010-07-31"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-06-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-07-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-09-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2010-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-21"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-11"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-06"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-06-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-08"
"SALMON RIVER (4 Rivers)","376","234622","WY","2010-07-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WI","2010-06-14"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-06-06"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2010-06-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-08-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-09-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2010-06-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-09-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","NV","2010-09-02"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-03"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-26"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2010-06-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-08-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-08-29"
"SALMON RIVER (4 Rivers)","376","234622","TX","2010-08-14"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-19"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-07-24"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-08-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-07"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-08-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-07-31"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-19"
"SELWAY RIVER (4 Rivers)","378","234624","AB","2010-07-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-29"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-08-13"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-07-11"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-08-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WI","2010-06-23"
"SALMON RIVER (4 Rivers)","376","234622","FL","2010-07-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-07-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","PA","2010-08-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","VA","2010-08-15"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","VA","2010-07-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-25"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-07-24"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-05-20"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-06-10"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-23"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-28"
"SELWAY RIVER (4 Rivers)","378","234624","NJ","2010-07-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-07-04"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-07-28"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-07-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-22"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-20"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-08-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-06-24"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-08-17"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-20"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-09"
"SELWAY RIVER (4 Rivers)","378","234624","WY","2010-05-30"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-07-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-20"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-08-30"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","SC","2010-07-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-30"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-08-24"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-08-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-08-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-06-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-06-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AB","2010-08-09"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-07-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-11"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-08-27"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-13"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-07-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-06"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-30"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-08-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-05-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2010-08-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-07-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","IA","2010-08-03"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-06-16"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-20"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-09"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-06"
"SALMON RIVER (4 Rivers)","376","234622","AB","2010-07-09"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-06-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-08-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","DC","2010-06-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-07-05"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-19"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-07-11"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-04"
"SALMON RIVER (4 Rivers)","376","234622","CA","2010-09-02"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-12"
"SELWAY RIVER (4 Rivers)","378","234624","WA","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-07-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-16"
"SELWAY RIVER (4 Rivers)","378","234624","MT","2010-06-14"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-07-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-06-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-09-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-06-13"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-06-05"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-07-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2010-06-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-18"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-07-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-07-13"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-07-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-12"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-06-25"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-04-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-08-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2010-06-13"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-06-18"
"SALMON RIVER (4 Rivers)","376","234622","WY","2010-06-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-02"
"SALMON RIVER (4 Rivers)","376","234622","WY","2010-09-19"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2010-06-12"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-11"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-09-08"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-29"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-08-03"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-07-25"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-11"
"SALMON RIVER (4 Rivers)","376","234622","BC","2010-08-06"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-06-16"
"SALMON RIVER (4 Rivers)","376","234622","TN","2010-07-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-07-24"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2010-07-31"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-07-30"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-08-21"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2010-07-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2010-08-12"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-10"
"SALMON RIVER (4 Rivers)","376","234622","CA","2010-07-22"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-07-09"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-25"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-08-12"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-28"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-06-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-01"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-08-20"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-12"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-14"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-07-15"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-06-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-05-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-21"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-14"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-05-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-02"
"SALMON RIVER (4 Rivers)","376","234622","MO","2010-06-05"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-05-29"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-05-30"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-05-26"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-05-29"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-05-25"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-05-26"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-28"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-06-17"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-07-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-17"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2010-07-24"
"SELWAY RIVER (4 Rivers)","378","234624","MT","2010-06-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2010-08-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-07-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","VA","2010-07-29"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2010-07-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2010-08-20"
"SALMON RIVER (4 Rivers)","376","234622","WY","2010-08-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-05"
"SALMON RIVER (4 Rivers)","376","234622","WA","2010-06-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-25"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-01"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-27"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-05-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-04"
"SALMON RIVER (4 Rivers)","376","234622","MT","2010-03-27"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2010-07-13"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-06-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2010-06-08"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-08-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2010-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2010-06-05"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2010-09-08"
"SALMON RIVER (4 Rivers)","376","234622","CO","2010-06-23"
"SALMON RIVER (4 Rivers)","376","234622","UT","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","OR","2010-06-19"
"SALMON RIVER (4 Rivers)","376","234622","ID","2010-07-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","UT","2010-06-13"
